URL,Original_URL,Title 1,page_type,url_group,Views,Active users,Average engagement time per session,strategic_value,strategic_score,recommendation,reason,flag_for_review,is_stale,quality_issues,Status Code,Indexability
https://www.nysid.edu/academic-calendar-list?category=summer+2023,https://www.nysid.edu/academic-calendar-list?category=Summer+2023,Academic Calendar — New York School of Interior Design,Other Content,Academic Calendar,146.0,139.0,4.620915033,,0,ADAPT,Traffic present but poor engagement - content restructure needed,False,False,Missing/weak meta description; Low engagement despite traffic - likely poor UX/structure; High bounce rate - content may not meet user expectations,200,Non-Indexable
https://www.nysid.edu/what-is-interior-design/residential-design,https://www.nysid.edu/what-is-interior-design/residential-design,Residential Design — New York School of Interior Design,Other Content,What Is Interior Design,141.0,137.0,8.835714286,,0,ADAPT,Traffic present but poor engagement - content restructure needed,False,False,Missing/weak meta description; Low engagement despite traffic - likely poor UX/structure,200,Indexable
https://www.nysid.edu/dialogues-on-design,https://www.nysid.edu/dialogues-on-design,Dialogues on Design — New York School of Interior Design,Other Content,Dialogues On Design,133.0,104.0,13.71317829,,0,ADAPT,Traffic present but poor engagement - content restructure needed,False,False,Missing/weak meta description,200,Indexable
https://www.nysid.edu/what-is-interior-design/commercial-design,https://www.nysid.edu/what-is-interior-design/commercial-design,Commercial Design — New York School of Interior Design,Other Content,What Is Interior Design,123.0,119.0,13.984375,,0,ADAPT,Traffic present but poor engagement - content restructure needed,False,False,Missing/weak meta description,200,Indexable
https://www.nysid.edu/atelier-mag/corey-damen-jenkins-giving,https://www.nysid.edu/atelier-mag/corey-damen-jenkins-giving,Why I Give: Corey Damen Jenkins — New York School of Interior Design,Other Content,Atelier Magazine,9.0,9.0,27.4,Credibility & Accreditation,9,ADAPT,Low traffic but serves important strategic value (Credibility & Accreditation) - improve content quality,False,False,None detected,200,Indexable
https://www.nysid.edu/atelier-mag/tag/career+changer,https://www.nysid.edu/atelier-mag/tag/career+changer,career changer — Atelier Magazine — New York School of Interior Design,Career Services,Atelier Magazine,7.0,7.0,0.0,NYC Industry Access,7,ADAPT,Low traffic but serves important strategic value (NYC Industry Access) - improve content quality,False,False,Missing/weak meta description,200,Indexable
https://www.nysid.edu/blog/tag/stop+aapi+hate,https://www.nysid.edu/blog/tag/Stop+AAPI+Hate,Stop AAPI Hate — Blog — New York School of Interior Design,News/Events/Blog,Blog,6.0,6.0,0.0,Credibility & Accreditation,9,ADAPT,Low traffic but serves important strategic value (Credibility & Accreditation) - improve content quality,False,False,Missing/weak meta description,200,Indexable
https://www.nysid.edu/blog/stop-aapi-hate,https://www.nysid.edu/blog/stop-aapi-hate,Stop AAPI Hate — New York School of Interior Design,News/Events/Blog,Blog,4.0,4.0,0.0,Credibility & Accreditation,9,ADAPT,Low traffic but serves important strategic value (Credibility & Accreditation) - improve content quality,False,False,None detected,200,Indexable
https://www.nysid.edu/blog/nysid-continues-to-pursue-inclusive-education-as-a-top-priority,https://www.nysid.edu/blog/nysid-continues-to-pursue-inclusive-education-as-a-top-priority,NYSID Continues to Pursue Inclusive Education as a Top Priority — New York School of Interior Design,News/Events/Blog,Blog,3.0,3.0,0.0,Credibility & Accreditation,9,ADAPT,Low traffic but serves important strategic value (Credibility & Accreditation) - improve content quality,False,False,None detected,200,Indexable
https://www.nysid.edu/academic-programs,https://www.nysid.edu/academic-programs,Academic Programs — New York School of Interior Design,Other Content,Academic Programs,6031.0,4649.0,28.76117216,,0,FLAG FOR REVIEW,Needs manual assessment,True,False,Missing/weak meta description,200,Indexable
https://www.nysid.edu/academic-calendar,https://www.nysid.edu/academic-calendar,Academic Calendar — New York School of Interior Design,Other Content,Academic Calendar,1705.0,1101.0,18.71630435,,0,FLAG FOR REVIEW,Needs manual assessment,True,False,Missing/weak meta description,200,Indexable
https://www.nysid.edu/what-path-is-right-for-you,https://www.nysid.edu/what-path-is-right-for-you,What Path is Right For You? — New York School of Interior Design,Other Content,What Path Is Right For You,1588.0,1236.0,25.68567455,,0,FLAG FOR REVIEW,Needs manual assessment,True,False,Missing/weak meta description,200,Indexable
https://www.nysid.edu/plan-a-visit,https://www.nysid.edu/plan-a-visit,Plan A Visit — New York School of Interior Design,Other Content,Plan A Visit,874.0,840.0,16.001001,,0,FLAG FOR REVIEW,Needs manual assessment,True,False,Missing/weak meta description,200,Indexable
https://www.nysid.edu/precollege,https://www.nysid.edu/precollege/,Summer Pre-College — New York School of Interior Design,Other Content,Precollege,830.0,620.0,29.23958333,,0,FLAG FOR REVIEW,Needs manual assessment,True,False,None detected,200,Non-Indexable
https://www.nysid.edu/contact,https://www.nysid.edu/contact,Contact Us — New York School of Interior Design,Other Content,Contact,809.0,663.0,26.0450237,,0,FLAG FOR REVIEW,Needs manual assessment,True,False,Missing/weak meta description,200,Indexable
https://www.nysid.edu/financial-aid,https://www.nysid.edu/financial-aid,Financial Aid — New York School of Interior Design,Other Content,Financial Aid,789.0,570.0,35.116,,0,FLAG FOR REVIEW,Financial aid page - assess current relevance and accuracy,True,False,Missing/weak meta description,200,Indexable
https://www.nysid.edu/profiles,https://www.nysid.edu/profiles/,Profiles — New York School of Interior Design,Other Content,Profiles,591.0,456.0,22.72442589,,0,FLAG FOR REVIEW,Needs manual assessment,True,False,Missing/weak meta description,200,Non-Indexable
https://www.nysid.edu/at-a-glance,https://www.nysid.edu/at-a-glance,At-a-Glance — New York School of Interior Design,Other Content,At A Glance,584.0,512.0,29.09090909,,0,FLAG FOR REVIEW,Needs manual assessment,True,False,Missing/weak meta description,200,Indexable
https://www.nysid.edu/housing,https://www.nysid.edu/housing,Housing — New York School of Interior Design,Other Content,Housing,581.0,457.0,16.20659722,,0,FLAG FOR REVIEW,Needs manual assessment,True,False,Missing/weak meta description,200,Indexable
https://www.nysid.edu/student-life,https://www.nysid.edu/student-life,Student Life at NYSID — New York School of Interior Design,Other Content,Student Life,476.0,410.0,39.02155172,,0,FLAG FOR REVIEW,Needs manual assessment,True,False,Missing/weak meta description,200,Indexable
https://www.nysid.edu/postprofessional-master-of-fine-arts-in-interior-design,https://www.nysid.edu/postprofessional-master-of-fine-arts-in-interior-design,Post-Professional Master of Fine Arts in Interior Design — New York School of Interior Design,Other Content,Other,469.0,372.0,37.16086957,,0,FLAG FOR REVIEW,Needs manual assessment,True,False,Missing/weak meta description,200,Indexable
https://www.nysid.edu/master-of-professional-studies-in-lighting-design,https://www.nysid.edu/master-of-professional-studies-in-lighting-design,Master of Professional Studies in Lighting Design — New York School of Interior Design,Other Content,Other,467.0,441.0,28.59003831,,0,FLAG FOR REVIEW,Needs manual assessment,True,False,Missing/weak meta description,200,Indexable
https://www.nysid.edu/master-of-professional-studies-in-healthcare-interior-design,https://www.nysid.edu/master-of-professional-studies-in-healthcare-interior-design,Master of Professional Studies in Design of Healthcare Environments — New York School of Interior Design,Other Content,Other,463.0,341.0,27.93406593,Portfolio Development,6,FLAG FOR REVIEW,Needs manual assessment,True,False,None detected,200,Indexable
https://www.nysid.edu/master-of-professional-studies-in-sustainable-interior-environments,https://www.nysid.edu/master-of-professional-studies-in-sustainable-interior-environments,Master of Professional Studies in Sustainable Interior Environments — New York School of Interior Design,Other Content,Other,438.0,367.0,32.678487,,0,FLAG FOR REVIEW,Needs manual assessment,True,False,None detected,200,Indexable
https://www.nysid.edu/leadership,https://www.nysid.edu/leadership,Leadership — New York School of Interior Design,Other Content,Leadership,326.0,271.0,20.00931677,,0,FLAG FOR REVIEW,Needs manual assessment,True,False,Missing/weak meta description,200,Indexable
https://www.nysid.edu/registration,https://www.nysid.edu/registration,Registration — New York School of Interior Design,Other Content,Registration,320.0,240.0,18.95283019,,0,FLAG FOR REVIEW,Needs manual assessment,True,False,Missing/weak meta description,200,Indexable
https://www.nysid.edu/advising-and-transfer-credit,https://www.nysid.edu/advising-and-transfer-credit,Academic Advising and Transfer Credit — New York School of Interior Design,Other Content,Advising And Transfer Credit,297.0,216.0,20.20477816,,0,FLAG FOR REVIEW,Needs manual assessment,True,False,Missing/weak meta description,200,Indexable
https://www.nysid.edu/events-calendar?tag=spring+2017,https://www.nysid.edu/events-calendar?tag=Spring+2017,,Other Content,Events Calendar,267.0,249.0,0.1732283465,,0,FLAG FOR REVIEW,Event page - verify if upcoming/recurring or archive content,True,False,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content; Low engagement despite traffic - likely poor UX/structure; High bounce rate - content may not meet user expectations,0,Non-Indexable
https://www.nysid.edu/events-calendar?category=student+events,https://www.nysid.edu/events-calendar?category=Student+Events,Events — New York School of Interior Design,Other Content,Events Calendar,267.0,249.0,0.1732283465,,0,FLAG FOR REVIEW,Event page - verify if upcoming/recurring or archive content,True,False,Missing/weak meta description; Low engagement despite traffic - likely poor UX/structure; High bounce rate - content may not meet user expectations,200,Non-Indexable
https://www.nysid.edu/events-calendar?view=calendar&month=01-2026,https://www.nysid.edu/events-calendar?view=calendar&month=01-2026,,Other Content,Events Calendar,267.0,249.0,0.1732283465,,0,FLAG FOR REVIEW,2026 event - verify if upcoming/recurring or archive,True,False,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content; Low engagement despite traffic - likely poor UX/structure; High bounce rate - content may not meet user expectations,0,Non-Indexable
https://www.nysid.edu/events-calendar?category=exhibitions,https://www.nysid.edu/events-calendar?category=Exhibitions,Events — New York School of Interior Design,Other Content,Events Calendar,267.0,249.0,0.1732283465,,0,FLAG FOR REVIEW,Event page - verify if upcoming/recurring or archive content,True,False,Missing/weak meta description; Low engagement despite traffic - likely poor UX/structure; High bounce rate - content may not meet user expectations,200,Non-Indexable
https://www.nysid.edu/events-calendar?tag=dialogues+on+design,https://www.nysid.edu/events-calendar?tag=dialogues+on+design,,Other Content,Events Calendar,267.0,249.0,0.1732283465,,0,FLAG FOR REVIEW,Event page - verify if upcoming/recurring or archive content,True,False,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content; Low engagement despite traffic - likely poor UX/structure; High bounce rate - content may not meet user expectations,0,Non-Indexable
